date,url,title,dates2,month,year
"marzo 17, 2023",https://lopezobrador.org.mx/2023/03/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tabasco-4/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Tabasco",2023-03-17,3,2023
"marzo 16, 2023",https://lopezobrador.org.mx/2023/03/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-931/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-16,3,2023
"marzo 15, 2023",https://lopezobrador.org.mx/2023/03/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-930/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-15,3,2023
"marzo 14, 2023",https://lopezobrador.org.mx/2023/03/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-929/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-14,3,2023
"marzo 13, 2023",https://lopezobrador.org.mx/2023/03/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-928/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-13,3,2023
"marzo 10, 2023",https://lopezobrador.org.mx/2023/03/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-927/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-10,3,2023
"marzo 9, 2023",https://lopezobrador.org.mx/2023/03/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-926/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-09,3,2023
"marzo 8, 2023",https://lopezobrador.org.mx/2023/03/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-925/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-08,3,2023
"marzo 7, 2023",https://lopezobrador.org.mx/2023/03/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-924/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-07,3,2023
"marzo 6, 2023",https://lopezobrador.org.mx/2023/03/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-923/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-06,3,2023
"marzo 3, 2023",https://lopezobrador.org.mx/2023/03/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-922/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-03,3,2023
"marzo 2, 2023",https://lopezobrador.org.mx/2023/03/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-921/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-02,3,2023
"marzo 1, 2023",https://lopezobrador.org.mx/2023/03/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-920/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-03-01,3,2023
"febrero 28, 2023",https://lopezobrador.org.mx/2023/02/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-919/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-28,2,2023
"febrero 27, 2023",https://lopezobrador.org.mx/2023/02/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-918/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-27,2,2023
"febrero 24, 2023",https://lopezobrador.org.mx/2023/02/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-917/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-24,2,2023
"febrero 23, 2023",https://lopezobrador.org.mx/2023/02/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-916/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-23,2,2023
"febrero 22, 2023",https://lopezobrador.org.mx/2023/02/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-915/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-22,2,2023
"febrero 21, 2023",https://lopezobrador.org.mx/2023/02/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-914/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-21,2,2023
"febrero 20, 2023",https://lopezobrador.org.mx/2023/02/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-913/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-20,2,2023
"febrero 17, 2023",https://lopezobrador.org.mx/2023/02/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sonora-5/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Sonora",2023-02-17,2,2023
"febrero 16, 2023",https://lopezobrador.org.mx/2023/02/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-912/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-16,2,2023
"febrero 15, 2023",https://lopezobrador.org.mx/2023/02/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-911/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-15,2,2023
"febrero 14, 2023",https://lopezobrador.org.mx/2023/02/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-910/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-14,2,2023
"febrero 13, 2023",https://lopezobrador.org.mx/2023/02/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-909/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-13,2,2023
"febrero 10, 2023",https://lopezobrador.org.mx/2023/02/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-jalisco-5/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Jalisco",2023-02-10,2,2023
"febrero 9, 2023",https://lopezobrador.org.mx/2023/02/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-908/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-09,2,2023
"febrero 8, 2023",https://lopezobrador.org.mx/2023/02/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-907/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-08,2,2023
"febrero 7, 2023",https://lopezobrador.org.mx/2023/02/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-906/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-07,2,2023
"febrero 6, 2023",https://lopezobrador.org.mx/2023/02/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-905/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-06,2,2023
"febrero 3, 2023",https://lopezobrador.org.mx/2023/02/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-904/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-03,2,2023
"febrero 2, 2023",https://lopezobrador.org.mx/2023/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-903/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-02,2,2023
"febrero 1, 2023",https://lopezobrador.org.mx/2023/02/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-902/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-02-01,2,2023
"enero 31, 2023",https://lopezobrador.org.mx/2023/01/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-901/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-31,1,2023
"enero 30, 2023",https://lopezobrador.org.mx/2023/01/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-900/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-30,1,2023
"enero 27, 2023",https://lopezobrador.org.mx/2023/01/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-899/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-27,1,2023
"enero 26, 2023",https://lopezobrador.org.mx/2023/01/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-898/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-26,1,2023
"enero 25, 2023",https://lopezobrador.org.mx/2023/01/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-897/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-25,1,2023
"enero 24, 2023",https://lopezobrador.org.mx/2023/01/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-896/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-24,1,2023
"enero 23, 2023",https://lopezobrador.org.mx/2023/01/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-895/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-23,1,2023
"enero 20, 2023",https://lopezobrador.org.mx/2023/01/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-894/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-20,1,2023
"enero 19, 2023",https://lopezobrador.org.mx/2023/01/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-893/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-19,1,2023
"enero 18, 2023",https://lopezobrador.org.mx/2023/01/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-892/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-18,1,2023
"enero 17, 2023",https://lopezobrador.org.mx/2023/01/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-891/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-17,1,2023
"enero 16, 2023",https://lopezobrador.org.mx/2023/01/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-890/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-16,1,2023
"enero 13, 2023",https://lopezobrador.org.mx/2023/01/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-889/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-13,1,2023
"enero 12, 2023",https://lopezobrador.org.mx/2023/01/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-888/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-12,1,2023
"enero 9, 2023",https://lopezobrador.org.mx/2023/01/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-887/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-09,1,2023
"enero 6, 2023",https://lopezobrador.org.mx/2023/01/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-886/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-06,1,2023
"enero 5, 2023",https://lopezobrador.org.mx/2023/01/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-885/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-05,1,2023
"enero 4, 2023",https://lopezobrador.org.mx/2023/01/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-884/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-04,1,2023
"enero 3, 2023",https://lopezobrador.org.mx/2023/01/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-883/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-03,1,2023
"enero 2, 2023",https://lopezobrador.org.mx/2023/01/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-882/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2023-01-02,1,2023
"diciembre 30, 2022",https://lopezobrador.org.mx/2022/12/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-881/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-30,12,2022
"diciembre 29, 2022",https://lopezobrador.org.mx/2022/12/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-880/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-29,12,2022
"diciembre 28, 2022",https://lopezobrador.org.mx/2022/12/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-879/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-28,12,2022
"diciembre 27, 2022",https://lopezobrador.org.mx/2022/12/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-878/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-27,12,2022
"diciembre 26, 2022",https://lopezobrador.org.mx/2022/12/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-877/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-26,12,2022
"diciembre 23, 2022",https://lopezobrador.org.mx/2022/12/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tabasco-3/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Tabasco",2022-12-23,12,2022
"diciembre 22, 2022",https://lopezobrador.org.mx/2022/12/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-quintana-roo-4/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Quintana Roo",2022-12-22,12,2022
"diciembre 21, 2022",https://lopezobrador.org.mx/2022/12/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-876/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-21,12,2022
"diciembre 20, 2022",https://lopezobrador.org.mx/2022/12/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-875/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-20,12,2022
"diciembre 19, 2022",https://lopezobrador.org.mx/2022/12/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-874/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-19,12,2022
"diciembre 16, 2022",https://lopezobrador.org.mx/2022/12/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-873/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-16,12,2022
"diciembre 15, 2022",https://lopezobrador.org.mx/2022/12/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-872/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-15,12,2022
"diciembre 14, 2022",https://lopezobrador.org.mx/2022/12/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-871/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-14,12,2022
"diciembre 13, 2022",https://lopezobrador.org.mx/2022/12/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-870/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-13,12,2022
"diciembre 9, 2022",https://lopezobrador.org.mx/2022/12/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-869/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-09,12,2022
"diciembre 8, 2022",https://lopezobrador.org.mx/2022/12/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-868/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-08,12,2022
"diciembre 7, 2022",https://lopezobrador.org.mx/2022/12/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-867/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-07,12,2022
"diciembre 6, 2022",https://lopezobrador.org.mx/2022/12/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-866/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-06,12,2022
"diciembre 5, 2022",https://lopezobrador.org.mx/2022/12/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-campeche-3/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Campeche",2022-12-05,12,2022
"diciembre 2, 2022",https://lopezobrador.org.mx/2022/12/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-865/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Veracruz",2022-12-02,12,2022
"diciembre 1, 2022",https://lopezobrador.org.mx/2022/12/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-864/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-12-01,12,2022
"noviembre 30, 2022",https://lopezobrador.org.mx/2022/11/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-863/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-30,11,2022
"noviembre 29, 2022",https://lopezobrador.org.mx/2022/11/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-862/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-29,11,2022
"noviembre 28, 2022",https://lopezobrador.org.mx/2022/11/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-861/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-28,11,2022
"noviembre 25, 2022",https://lopezobrador.org.mx/2022/11/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-860/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-25,11,2022
"noviembre 24, 2022",https://lopezobrador.org.mx/2022/11/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-859/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-24,11,2022
"noviembre 23, 2022",https://lopezobrador.org.mx/2022/11/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-colima-4/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Colima",2022-11-23,11,2022
"noviembre 22, 2022",https://lopezobrador.org.mx/2022/11/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-858/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-22,11,2022
"noviembre 21, 2022",https://lopezobrador.org.mx/2022/11/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-857/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-21,11,2022
"noviembre 18, 2022",https://lopezobrador.org.mx/2022/11/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-856/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-18,11,2022
"noviembre 17, 2022",https://lopezobrador.org.mx/2022/11/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-855/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-17,11,2022
"noviembre 16, 2022",https://lopezobrador.org.mx/2022/11/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-854/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-16,11,2022
"noviembre 15, 2022",https://lopezobrador.org.mx/2022/11/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-853/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-15,11,2022
"noviembre 14, 2022",https://lopezobrador.org.mx/2022/11/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-852/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-14,11,2022
"noviembre 11, 2022",https://lopezobrador.org.mx/2022/11/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-yucatan-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Yucatán",2022-11-11,11,2022
"noviembre 10, 2022",https://lopezobrador.org.mx/2022/11/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-851/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-10,11,2022
"noviembre 9, 2022",https://lopezobrador.org.mx/2022/11/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-850/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-09,11,2022
"noviembre 8, 2022",https://lopezobrador.org.mx/2022/11/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-849/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-08,11,2022
"noviembre 7, 2022",https://lopezobrador.org.mx/2022/11/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-848/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-07,11,2022
"noviembre 4, 2022",https://lopezobrador.org.mx/2022/11/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-847/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-04,11,2022
"noviembre 3, 2022",https://lopezobrador.org.mx/2022/11/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-846/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-03,11,2022
"noviembre 1, 2022",https://lopezobrador.org.mx/2022/11/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-845/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-11-01,11,2022
"octubre 31, 2022",https://lopezobrador.org.mx/2022/10/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-844/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-31,10,2022
"octubre 28, 2022",https://lopezobrador.org.mx/2022/10/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-baja-california-sur-3/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Baja California Sur",2022-10-28,10,2022
"octubre 27, 2022",https://lopezobrador.org.mx/2022/10/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-843/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-27,10,2022
"octubre 26, 2022",https://lopezobrador.org.mx/2022/10/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-842/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-26,10,2022
"octubre 25, 2022",https://lopezobrador.org.mx/2022/10/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-841/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-25,10,2022
"octubre 24, 2022",https://lopezobrador.org.mx/2022/10/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-840/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-24,10,2022
"octubre 21, 2022",https://lopezobrador.org.mx/2022/10/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-839/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-21,10,2022
"octubre 20, 2022",https://lopezobrador.org.mx/2022/10/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-838/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-10-20,10,2022
