,date,url,title,dates2,month,year,Unnamed: 6,Unnamed: 7
0,"diciembre 12, 2018",https://lopezobrador.org.mx/2018/12/12/version-estenografica-de-la-conferencia-de-prensa-del-presidente-de-mexico-andres-manuel-lopez-obrador/,"Versión estenográfica de la conferencia de prensa del presidente de México, Andrés Manuel López Obrador",2018-12-12,12,2018,,
1,"diciembre 6, 2018",https://lopezobrador.org.mx/2018/12/06/version-estenografica-conferencia-de-prensa-del-presidente-de-mexico-andres-manuel-lopez-obrador-2/,"Versión estenográfica conferencia de prensa del presidente de México, Andrés Manuel López Obrador",2018-12-06,12,2018,,
2,"diciembre 5, 2018",https://lopezobrador.org.mx/2018/12/05/version-estenografica-conferencia-de-prensa-del-presidente-de-mexico-andres-manuel-lopez-obrador/,"Versión estenográfica conferencia de prensa del presidente de México, Andrés Manuel López Obrador",2018-12-05,12,2018,,
3,"diciembre 4, 2018",https://lopezobrador.org.mx/2018/12/04/conferencia-de-prensa-del-presidente-de-mexico-andres-manuel-lopez-obrador/,"Conferencia de prensa del presidente de México, Andrés Manuel López Obrador",2018-12-04,12,2018,,
4,"enero 19, 2024",https://lopezobrador.org.mx/2024/01/19/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-22/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2024-01-19,1,2024,,
5,"abril 3, 2023",https://lopezobrador.org.mx/2023/04/03/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-21/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2023-04-03,4,2023,,
6,"noviembre 14, 2020",https://lopezobrador.org.mx/2020/11/14/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-por-los-avances-en-la-atencion-a-tabasco-por-inundaciones/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador por los avances en la atención a Tabasco por inundaciones,2020-11-14,11,2020,,
7,"julio 11, 2019",https://lopezobrador.org.mx/2019/07/11/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-20/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-07-11,7,2019,,
8,"mayo 9, 2019",https://lopezobrador.org.mx/2019/05/09/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-19/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-05-09,5,2019,,
9,"marzo 26, 2019",https://lopezobrador.org.mx/2019/03/26/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-18/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-26,3,2019,,
10,"marzo 21, 2019",https://lopezobrador.org.mx/2019/03/21/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-17/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-21,3,2019,,
11,"marzo 20, 2019",https://lopezobrador.org.mx/2019/03/20/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-16/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-20,3,2019,,
12,"marzo 19, 2019",https://lopezobrador.org.mx/2019/03/19/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-15/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-19,3,2019,,
13,"marzo 18, 2019",https://lopezobrador.org.mx/2019/03/18/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-14/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-18,3,2019,,
14,"marzo 14, 2019",https://lopezobrador.org.mx/2019/03/14/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-13/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-14,3,2019,,
15,"marzo 13, 2019",https://lopezobrador.org.mx/2019/03/13/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-12/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-13,3,2019,,
16,"marzo 11, 2019",https://lopezobrador.org.mx/2019/03/11/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-11/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-11,3,2019,,
17,"marzo 8, 2019",https://lopezobrador.org.mx/2019/03/08/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-10/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-08,3,2019,,
18,"marzo 7, 2019",https://lopezobrador.org.mx/2019/03/07/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-9/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-07,3,2019,,
19,"marzo 30, 2023",https://lopezobrador.org.mx/2023/03/30/version-estenografica-de-la-conferencia-matutina-del-presidente-andres-manuel-lopez-obrador-4/,Versión estenográfica de la conferencia matutina del presidente Andrés Manuel López Obrador,2023-03-30,3,2023,,
20,"marzo 29, 2023",https://lopezobrador.org.mx/2023/03/29/version-estenografica-de-la-conferencia-matutina-del-presidente-andres-manuel-lopez-obrador-3/,Versión estenográfica de la conferencia matutina del presidente Andrés Manuel López Obrador,2023-03-29,3,2023,,
21,"noviembre 24, 2021",https://lopezobrador.org.mx/2021/11/24/version-estenografica-de-la-conferencia-matutina-del-presidente-andres-manuel-lopez-obrador-2/,Versión estenográfica de la conferencia matutina del presidente Andrés Manuel López Obrador,2021-11-24,11,2021,,
22,"septiembre 22, 2021",https://lopezobrador.org.mx/2021/09/22/version-estenografica-de-la-conferencia-matutina-del-presidente-andres-manuel-lopez-obrador/,Versión estenográfica de la conferencia matutina del presidente Andrés Manuel López Obrador,2021-09-22,9,2021,,
23,"marzo 6, 2019",https://lopezobrador.org.mx/2019/03/06/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-8/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-06,3,2019,,
24,"marzo 5, 2019",https://lopezobrador.org.mx/2019/03/05/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-7/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-05,3,2019,,
25,"marzo 4, 2019",https://lopezobrador.org.mx/2019/03/04/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-6/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-04,3,2019,,
26,"marzo 1, 2019",https://lopezobrador.org.mx/2019/03/01/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-5/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-03-01,3,2019,,
27,"febrero 28, 2019",https://lopezobrador.org.mx/2019/02/28/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-4/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-02-28,2,2019,,
28,"febrero 27, 2019",https://lopezobrador.org.mx/2019/02/27/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-3/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-02-27,2,2019,,
29,"febrero 22, 2019",https://lopezobrador.org.mx/2019/02/22/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador-2/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-02-22,2,2019,,
30,"febrero 21, 2019",https://lopezobrador.org.mx/2019/02/21/version-estenografica-de-la-conferencia-de-prensa-del-presidente-andres-manuel-lopez-obrador/,Versión estenográfica de la conferencia de prensa del presidente Andrés Manuel López Obrador,2019-02-21,2,2019,,
31,"junio 26, 2020",https://lopezobrador.org.mx/2020/06/26/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-desde-michoacan/,Versión estenográfica de la conferencia de prensa matutina de presidente Andrés Manuel López Obrador desde Michoacán,2020-06-26,6,2020,,
32,"junio 18, 2020",https://lopezobrador.org.mx/2020/06/18/version-estenografica-de-la-conferencia-de-prensa-matutina-de-presidente-andres-manuel-lopez-obrador-desde-hidalgo/,Versión estenográfica de la conferencia de prensa matutina de presidente Andrés Manuel López Obrador desde Hidalgo,2020-06-18,6,2020,,
33,"agosto 29, 2024",https://lopezobrador.org.mx/2024/08/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1255/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-29,8,2024,,
34,"agosto 28, 2024",https://lopezobrador.org.mx/2024/08/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1254/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-28,8,2024,,
35,"agosto 27, 2024",https://lopezobrador.org.mx/2024/08/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1253/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-27,8,2024,,
36,"agosto 26, 2024",https://lopezobrador.org.mx/2024/08/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1252/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-26,8,2024,,
37,"agosto 23, 2024",https://lopezobrador.org.mx/2024/08/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1251/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-23,8,2024,,
38,"agosto 22, 2024",https://lopezobrador.org.mx/2024/08/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1250/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-22,8,2024,,
39,"agosto 21, 2024",https://lopezobrador.org.mx/2024/08/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1249/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-21,8,2024,,
40,"agosto 20, 2024",https://lopezobrador.org.mx/2024/08/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1248/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-20,8,2024,,
41,"agosto 19, 2024",https://lopezobrador.org.mx/2024/08/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1247/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-19,8,2024,,
42,"agosto 16, 2024",https://lopezobrador.org.mx/2024/08/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1246/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-16,8,2024,,
43,"agosto 15, 2024",https://lopezobrador.org.mx/2024/08/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1245/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-15,8,2024,,
44,"agosto 14, 2024",https://lopezobrador.org.mx/2024/08/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1244/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-14,8,2024,,
45,"agosto 13, 2024",https://lopezobrador.org.mx/2024/08/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1243/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-13,8,2024,,
46,"agosto 12, 2024",https://lopezobrador.org.mx/2024/08/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1242/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-12,8,2024,,
47,"agosto 9, 2024",https://lopezobrador.org.mx/2024/08/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1241/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-08-09,8,2024,,
48,"septiembre 23, 2024",https://lopezobrador.org.mx/2024/09/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1270/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-23,9,2024,,
49,"septiembre 20, 2024",https://lopezobrador.org.mx/2024/09/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1269/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-20,9,2024,,
50,"septiembre 19, 2024",https://lopezobrador.org.mx/2024/09/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1268/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-19,9,2024,,
51,"septiembre 18, 2024",https://lopezobrador.org.mx/2024/09/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1267/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-18,9,2024,,
52,"septiembre 17, 2024",https://lopezobrador.org.mx/2024/09/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1266/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-17,9,2024,,
53,"septiembre 13, 2024",https://lopezobrador.org.mx/2024/09/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1265/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-13,9,2024,,
54,"septiembre 12, 2024",https://lopezobrador.org.mx/2024/09/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1264/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-12,9,2024,,
55,"septiembre 11, 2024",https://lopezobrador.org.mx/2024/09/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1263/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-11,9,2024,,
56,"septiembre 10, 2024",https://lopezobrador.org.mx/2024/09/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1262/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-10,9,2024,,
57,"septiembre 9, 2024",https://lopezobrador.org.mx/2024/09/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1261/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-09,9,2024,,
58,"septiembre 6, 2024",https://lopezobrador.org.mx/2024/09/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1260/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-06,9,2024,,
59,"septiembre 5, 2024",https://lopezobrador.org.mx/2024/09/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1259/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-05,9,2024,,
60,"septiembre 4, 2024",https://lopezobrador.org.mx/2024/09/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1258/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-04,9,2024,,
61,"septiembre 3, 2024",https://lopezobrador.org.mx/2024/09/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1257/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-03,9,2024,,
62,"septiembre 2, 2024",https://lopezobrador.org.mx/2024/09/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1256/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2024-09-02,9,2024,,
66,"diciembre 10, 2018",https://lopezobrador.org.mx/2018/12/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-10,12,2018,,
67,"diciembre 11, 2018",https://lopezobrador.org.mx/2018/12/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-2/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-11,12,2018,,
69,"diciembre 13, 2018",https://lopezobrador.org.mx/2018/12/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-3/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-13,12,2018,,
70,"diciembre 14, 2018",https://lopezobrador.org.mx/2018/12/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-4/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-14,12,2018,,
71,"diciembre 17, 2018",https://lopezobrador.org.mx/2018/12/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-5/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-17,12,2018,,
72,"diciembre 18, 2018",https://lopezobrador.org.mx/2018/12/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-6/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-18,12,2018,,
73,"diciembre 19, 2018",https://lopezobrador.org.mx/2018/12/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-7/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-19,12,2018,,
74,"diciembre 20, 2018",https://lopezobrador.org.mx/2018/12/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-8/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-20,12,2018,,
75,"diciembre 21, 2018",https://lopezobrador.org.mx/2018/12/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-9/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-21,12,2018,,
76,"diciembre 24, 2018",https://lopezobrador.org.mx/2018/12/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-10/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-24,12,2018,,
77,"diciembre 26, 2018",https://lopezobrador.org.mx/2018/12/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-11/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-26,12,2018,,
78,"diciembre 27, 2018",https://lopezobrador.org.mx/2018/12/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-12/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-27,12,2018,,
79,"diciembre 28, 2018",https://lopezobrador.org.mx/2018/12/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-13/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2018-12-28,12,2018,,
80,"enero 2, 2019",https://lopezobrador.org.mx/2019/01/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-14/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-02,1,2019,,
81,"enero 3, 2019",https://lopezobrador.org.mx/2019/01/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-15/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-03,1,2019,,
82,"enero 4, 2019",https://lopezobrador.org.mx/2019/01/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-16/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-04,1,2019,,
83,"enero 7, 2019",https://lopezobrador.org.mx/2019/01/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-17/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-07,1,2019,,
84,"enero 8, 2019",https://lopezobrador.org.mx/2019/01/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-18/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-08,1,2019,,
85,"enero 9, 2019",https://lopezobrador.org.mx/2019/01/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-19/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-09,1,2019,,
86,"enero 10, 2019",https://lopezobrador.org.mx/2019/01/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-20/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-10,1,2019,,
87,"enero 11, 2019",https://lopezobrador.org.mx/2019/01/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-21/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-11,1,2019,,
88,"enero 14, 2019",https://lopezobrador.org.mx/2019/01/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-22/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-14,1,2019,,
89,"enero 15, 2019",https://lopezobrador.org.mx/2019/01/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-23/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-15,1,2019,,
90,"enero 16, 2019",https://lopezobrador.org.mx/2019/01/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-24/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-16,1,2019,,
91,"enero 17, 2019",https://lopezobrador.org.mx/2019/01/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-25/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-17,1,2019,,
92,"enero 18, 2019",https://lopezobrador.org.mx/2019/01/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-26/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-18,1,2019,,
93,"enero 21, 2019",https://lopezobrador.org.mx/2019/01/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-27/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-21,1,2019,,
94,"enero 22, 2019",https://lopezobrador.org.mx/2019/01/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-28/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-22,1,2019,,
95,"enero 23, 2019",https://lopezobrador.org.mx/2019/01/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-29/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-23,1,2019,,
96,"enero 24, 2019",https://lopezobrador.org.mx/2019/01/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-30/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-24,1,2019,,
97,"enero 25, 2019",https://lopezobrador.org.mx/2019/01/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-31/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-25,1,2019,,
98,"enero 28, 2019",https://lopezobrador.org.mx/2019/01/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-32/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-28,1,2019,,
99,"enero 29, 2019",https://lopezobrador.org.mx/2019/01/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-33/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-29,1,2019,,
100,"enero 30, 2019",https://lopezobrador.org.mx/2019/01/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-34/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-30,1,2019,,
101,"enero 31, 2019",https://lopezobrador.org.mx/2019/01/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-35/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-01-31,1,2019,,
102,"febrero 1, 2019",https://lopezobrador.org.mx/2019/02/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-36/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-02-01,2,2019,,
103,"febrero 4, 2019",https://lopezobrador.org.mx/2019/02/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-37/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-02-04,2,2019,,
104,"febrero 5, 2019",https://lopezobrador.org.mx/2019/02/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-38/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-02-05,2,2019,,
105,"febrero 6, 2019",https://lopezobrador.org.mx/2019/02/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-39/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2019-02-06,2,2019,,
